frame_number,timestamp,ear,mar,blink_duration,blink_rate,yawn_freq,eye_closure_dur,face_angle,head_pitch,head_yaw,head_roll,perclos,ear_velocity,ear_acceleration,fatigue_score,state
783,25.839,0.43145831392483425,0.18767319089340723,0.1,1.0,0.0,0.0,45.89548709814453,-8.519231496136086,41.74494408648752,-17.063940749639983,0.06666666666666667,2.286067226899062,89.34944926535104,78.0,Drowsy
784,25.872,0.36844062145502576,0.14399765128212544,0.1,1.0,0.0,0.0,29.233512111912898,-5.105253672551299,28.744713316722027,-1.5086655281151025,0.06666666666666667,-1.9096270445397843,-127.14225064967087,78.0,Drowsy
785,25.905,0.2734008691368188,0.14172336795266074,0.1,1.0,0.0,0.0,15.072012409677573,-14.023626481100564,5.49766357423843,-0.5283499035125487,0.06666666666666667,-2.87999249449101,-29.405013634884515,78.0,Drowsy
786,25.938,0.37897906014581384,0.14141234269754474,0.1,1.0,0.0,0.0,32.131480937699045,-4.6835622885288615,31.58697872697033,-3.571986343914432,0.06666666666666667,3.1993391214845763,184.22217018107142,78.0,Drowsy
787,25.971,0.34453015370524376,0.19087860714299257,0.1,1.0,0.0,0.0,39.10972815762274,-8.114352289350819,37.32832901387394,-8.385939215104827,0.06666666666666667,-1.0439062557749237,-128.58319325029686,78.0,Drowsy
788,26.004,0.2023879945990673,0.17253960137781785,0.1,1.0,0.0,0.03333333333333333,32.584542500944,-13.6600457801363,27.95621349708111,-9.675003162068037,0.06666666666666667,-4.307338154732457,-98.8918757259821,78.0,Drowsy
789,26.037,0.29746958054110484,0.24740456980545836,0.1,1.0,0.0,0.0,32.20396727351611,-5.426028877494787,31.71774319957376,-1.2800332418270273,0.06666666666666667,2.881260180061634,217.83631317557027,78.0,Drowsy
790,26.07,0.2010594673275355,0.23885926987542755,0.1,1.0,0.0,0.03333333333333333,32.530771201874465,-5.567300290272726,32.036045245165866,-0.9736773163218686,0.06666666666666667,-2.921518582229578,-175.84178067550354,78.0,Drowsy
791,26.103,0.24370312738920263,0.2232852092747577,0.1,1.0,0.0,0.0,30.3113613229787,-5.995507107906235,29.557205898781746,-3.0338258401293388,0.06666666666666667,1.2922321230807736,127.68941531243006,78.0,Drowsy
792,26.136,0.2808645956351507,0.23462519712662985,0.1,1.0,0.0,0.0,27.28149262607905,-10.982435653515608,24.25203160134481,-5.95859968705463,0.06666666666666667,1.12610509836202,-5.034152264204464,78.0,Drowsy
793,26.169,0.24714146879183507,0.2556029674037804,0.1,1.0,0.0,0.0,32.5817490606336,-10.823855248205973,30.59953564320088,-2.84305255604977,0.06666666666666667,-1.0219129346459994,-65.0914555457021,78.0,Drowsy
794,26.202,0.11907181469130859,0.20877132975110313,0.1,1.0,0.0,0.03333333333333333,57.494601317185094,3.9751866360384724,57.29028233410662,2.7659757607530366,0.07777777777777778,-3.880898609106716,-86.63592952910933,78.0,Drowsy
795,26.235,0.044533442626387726,0.3311553719597298,0.1,1.0,0.0,0.06666666666666667,19.575443318761288,-14.874476094568962,12.36666558280055,-3.0022532207175345,0.08888888888888889,-2.2587385474217587,49.1563655056029,78.0,Drowsy
796,26.268,0.2655525170013109,0.24497142429250693,0.06666666666666667,2.0,0.0,0.0,34.815067465242876,-12.004391762828106,32.00745698739513,-6.595922847790803,0.08888888888888889,6.697547708331472,271.40261381072287,78.0,Drowsy
797,26.301,0.548994797061264,0.43582037927610073,0.06666666666666667,2.0,0.0,0.0,61.37756343503504,-3.8861881102250493,-60.86399360636,6.904861872526169,0.08888888888888889,8.589160001816435,57.32158465105731,78.0,Drowsy
798,26.334,0.27716788388840297,0.16692830045043702,0.06666666666666667,2.0,0.0,0.0,27.654145326353145,-4.864664889127255,23.16411887450471,-14.300712779975925,0.08888888888888889,-8.237179187056968,-509.8890663295327,78.0,Drowsy
799,26.367,0.29029329532920967,0.17057940197268776,0.06666666666666667,2.0,0.0,0.0,47.33018705394822,-6.707236474856643,46.45801544726831,-6.067321166170387,0.08888888888888889,0.397739740630491,261.6642099299131,78.0,Drowsy
800,26.4,0.28395699463550284,0.1704534478507811,0.06666666666666667,2.0,0.0,0.0,49.440695006091865,-5.183432871947048,48.89508065824339,-5.175464594728567,0.08888888888888889,-0.19200911193050277,-17.871177350332466,78.0,Drowsy
801,26.433,0.2933594700261952,0.2026403442105814,0.06666666666666667,2.0,0.0,0.0,34.08034505479404,-3.3064909857630767,33.783447940005715,-3.0357341286443216,0.08888888888888889,0.28492349668766803,14.45250329146073,78.0,Drowsy
802,26.466,0.27686000791399684,0.20871176215401818,0.06666666666666667,2.0,0.0,0.0,34.01690395158472,0.1614500923784874,33.2592883506031,-7.137466408358648,0.08888888888888889,-0.49998370036962897,-23.785066577492945,78.0,Drowsy
803,26.499,0.25444646091329104,0.14666841425453922,0.06666666666666667,2.0,0.0,0.0,34.89359982181797,1.3615080387307046,33.96486468722398,-7.880201213434361,0.08888888888888889,-0.6791983939607562,-5.430748290640014,78.0,Drowsy
804,26.532,0.2816027401139084,0.1471864966723501,0.06666666666666667,2.0,0.0,0.0,34.22797549651567,2.0592524593321855,33.4434319886777,-6.989323480673988,0.08888888888888889,0.8229175515339169,45.51866501499327,78.0,Drowsy
805,26.565,0.18758007077744987,0.13218784697438052,0.06666666666666667,2.0,0.0,0.03333333333333333,21.221179926786856,0.4376623602536256,20.597297740046344,-5.089032810992705,0.1,-2.849171798074393,-111.27543483661124,78.0,Drowsy
806,26.598,0.27087640434723603,0.1387836005470046,0.06666666666666667,2.0,0.0,0.0,14.55593644502302,-1.6032082384516855,14.338386559284885,-1.9276099222167886,0.1,2.524131320296455,162.82736722335284,78.0,Drowsy
807,26.631,0.22325798571911773,0.36313785589963554,0.06666666666666667,2.0,0.0,0.03333333333333333,34.20398378686832,-20.412323995569096,26.889317319654936,-5.496739949749326,0.1,-1.4429823826703523,-120.2155667565783,78.0,Drowsy
808,26.664,0.26395854117999146,0.14720694172301813,0.06666666666666667,2.0,0.0,0.0,26.93994137062567,6.1276407992857,26.14986299673984,-2.0969321732984554,0.1,1.2333501654809753,81.10098630761291,78.0,Drowsy
809,26.697,0.2818033406729872,0.16342243891025746,0.06666666666666667,2.0,0.0,0.0,21.694061879019884,-1.8755443107653207,21.424192829853155,-2.84931850419855,0.1,0.5407514997877286,-20.987838354340013,78.0,Drowsy
810,26.73,0.3343136276134374,0.15567967532901375,0.06666666666666667,2.0,0.0,0.0,29.780115841612304,-4.184255492333705,29.42413956839232,-1.888734013696137,0.1,1.5912208163773909,31.832403533022287,78.0,Drowsy
811,26.763,0.3473394351281509,0.16445024652278956,0.06666666666666667,2.0,0.0,0.0,32.787268812727106,-3.816797933502187,32.55444198900955,-0.8033408473698955,0.1,0.3947214398397879,-36.25755686477448,78.0,Drowsy
812,26.796,0.39820804237966445,0.19669442394937003,0.06666666666666667,2.0,0.0,0.0,50.48463271913433,-1.4610227153348205,50.46346497363885,0.047500163050699484,0.1,1.5414729470155035,34.750045671990065,78.0,Drowsy
813,26.829,0.3380212183050725,0.16172161397092516,0.06666666666666667,2.0,0.0,0.0,43.46965051063267,-2.8508915049932853,43.27084608121831,-3.0194059943667924,0.1,-1.8238431537756414,-101.97927578155696,78.0,Drowsy
814,26.862,0.3530210230202745,0.16450205049063368,0.06666666666666667,2.0,0.0,0.0,31.575633807752453,-6.099035068559516,30.730404599561894,-3.9325125226737896,0.1,0.4545395368242862,69.0418997151467,78.0,Drowsy
815,26.895,0.31221988244457777,0.07505335360129753,0.06666666666666667,2.0,0.0,0.0,16.259426510640846,-8.461745896508916,-12.009520010438763,-6.967010546620116,0.1,-1.2363981992636235,-51.24053745721296,78.0,Drowsy
816,26.928,0.29570550673284623,0.10193424507860296,0.06666666666666667,2.0,0.0,0.0,17.288136342633237,-9.429337093397436,13.552658530711966,-5.127641458845915,0.1,-0.5004356276282093,22.301896110163224,78.0,Drowsy
817,26.961,0.22584145972003156,0.1381363951598069,0.06666666666666667,2.0,0.0,0.03333333333333333,41.686511787718544,-11.50575013296202,39.375369723246365,-7.413719583521811,0.1,-2.1170923337215766,-48.989597154342604,78.0,Drowsy
818,26.994,0.33291395978707006,0.17233695804809712,0.06666666666666667,2.0,0.0,0.0,50.73138906440636,-12.165518885605081,47.93448311742148,-11.311910312311966,0.1,3.2446212141529083,162.47616811741997,78.0,Drowsy
819,27.027,0.35987359531806706,0.13960076194353485,0.06666666666666667,2.0,0.0,0.0,42.46081144522498,6.896712566631152,41.676754986881235,-4.289983464267692,0.08888888888888889,0.8169586524544238,-73.56553217267856,78.0,Drowsy
820,27.06,0.5190388332327063,0.3759654332867117,0.06666666666666667,2.0,0.0,0.0,51.66837162967831,-4.7215304444350465,51.26384221442032,-4.3984381932496035,0.08888888888888889,4.823189027716157,121.40092046247216,78.0,Drowsy
821,27.093,0.3180977699847022,0.20643992949679452,0.06666666666666667,2.0,0.0,0.0,37.73785631852672,-6.190146194179022,36.671351564486656,-6.406236340182886,0.08888888888888889,-6.089123128727821,-330.6761259528709,78.0,Drowsy
822,27.126,0.3089337272914964,0.20195758457700277,0.06666666666666667,2.0,0.0,0.0,27.989616291363383,-7.081470908573323,27.01874890180278,-1.805158632950338,0.08888888888888889,-0.27769826343046855,176.1037837968828,78.0,Drowsy
823,27.159,0.3098597519766713,0.21606099602542386,0.06666666666666667,2.0,0.0,0.0,37.241805812146815,-8.634871517488278,35.86457035735222,-5.111133642222114,0.08888888888888889,0.0280613540962093,9.265442955353523,78.0,Drowsy
824,27.192,0.28257227920143335,0.180558100394961,0.06666666666666667,2.0,0.0,0.0,15.721954323339505,-13.5604019226476,-7.432903894331417,2.8367740726152135,0.08888888888888889,-0.8268931144012082,-25.907711166590218,78.0,Drowsy
825,27.225,0.31036880846382037,0.1948809966908676,0.06666666666666667,2.0,0.0,0.0,36.70165225999682,-8.351968935751614,34.99369882682936,-7.259265522567091,0.08888888888888889,0.8423190685571503,50.582187362372586,78.0,Drowsy
826,27.258,0.3339819741068856,0.2009305345089906,0.06666666666666667,2.0,0.0,0.0,30.295411061528004,-4.402000129811682,29.668667319505943,-4.266673848394248,0.08888888888888889,0.7155504740322535,-3.8414725613603653,78.0,Drowsy
827,27.291,0.35310128192053625,0.21174607768177867,0.06666666666666667,2.0,0.0,0.0,40.37559202778283,-4.936015132247292,40.01333067803469,-2.1811818490061796,0.08888888888888889,0.5793729640500592,-4.126591211581932,78.0,Drowsy
828,27.324,0.3081757978153766,0.2314811896377258,0.06666666666666667,2.0,0.0,0.0,39.171287579111926,-5.565952203461791,38.73852525666854,-1.654269510303891,0.08888888888888889,-1.3613783062169083,-58.81064455354225,78.0,Drowsy
829,27.357,0.3171452902437583,0.22155547627241773,0.06666666666666667,2.0,0.0,0.0,38.532937063339006,-3.0827954436002187,38.148684552325335,-4.467826978223002,0.08888888888888889,0.2718028008600425,49.49033657808754,78.0,Drowsy
830,27.39,0.300903724367091,0.35231528599446144,0.06666666666666667,2.0,0.0,0.0,40.964942237554105,-6.5805812105054144,40.401393984358805,-1.5968116916855024,0.08888888888888889,-0.4921686629293467,-23.150650417861893,78.0,Drowsy
831,27.423,0.09515255792919362,0.16158525644063118,0.06666666666666667,2.0,0.0,0.03333333333333333,37.79124575831301,-6.961849751589369,36.875786157776076,-4.45951782679208,0.1,-6.234883831451199,-174.02167177338288,78.0,Drowsy
832,27.456,0.3384381829166174,0.18110381984209623,0.06666666666666667,2.0,0.0,0.0,43.23934697088341,-13.635702363747413,39.867973734463476,-9.708419944762795,0.1,7.37229166628529,412.33865144654465,78.0,Drowsy
833,27.489,0.2811165682710977,0.30192560218604275,0.06666666666666667,2.0,0.0,0.0,20.91490773558758,-17.171429752600204,11.931795915035082,-0.4556446878981433,0.1,-1.7370186256219307,-276.0397058153896,78.0,Drowsy
834,27.522,0.31853789117289133,0.14369186921800695,0.06666666666666667,2.0,0.0,0.0,43.044849011634525,-5.874258243300886,42.50559534890081,-3.4097625373223366,0.1,1.1339794818724909,86.9999426513428,78.0,Drowsy
835,27.555,0.32949956481491116,0.1486951709899291,0.06666666666666667,2.0,0.0,0.0,42.261786978630155,-4.223779001163734,41.91819349481159,-3.3291716248906766,0.1,0.3321719285460787,-24.29719858565055,78.0,Drowsy
836,27.588,0.2909741248255009,0.14838027824725514,0.06666666666666667,2.0,0.0,0.0,41.347451040278195,-6.460102682546591,40.5943040149607,-4.470040536740413,0.1,-1.1674375754366306,-45.44271224189856,78.0,Drowsy
837,27.621,0.32996668696637943,0.3175144768765221,0.06666666666666667,2.0,0.0,0.0,40.23054481482666,-17.75692711705298,35.532404660682914,-6.374676029958209,0.1,1.1815927921477898,71.18273841164641,78.0,Drowsy
838,27.654,0.3285983411416819,0.3496687316200303,0.06666666666666667,2.0,0.0,0.0,52.51073261952748,-16.155209250139762,49.289968511707116,-8.178340812085708,0.1,-0.041465024990837,-37.06235809511249,78.0,Drowsy
839,27.687,0.2883721772076112,0.20063420628634687,0.06666666666666667,2.0,0.0,0.0,33.021842528375636,-11.600754675365351,28.37393449652103,-12.279430610494956,0.1,-1.2189746646687627,-35.68211029326912,78.0,Drowsy
840,27.72,0.34080012861340747,0.22320693267948544,0.06666666666666667,2.0,0.0,0.0,36.29187675450303,-9.470455708676042,32.77135770450781,-12.387449343478238,0.1,1.588725800175584,85.08183226800728,78.0,Drowsy
841,27.753,0.17501522104750905,0.2059837375610956,0.06666666666666667,2.0,0.0,0.03333333333333333,30.97076691941212,-9.729806715125733,27.882954100988997,-9.330602095523489,0.1111111111111111,-5.023785077754848,-200.37911751305737,78.0,Drowsy
842,27.786,0.3326414312085939,0.31797413126681917,0.06666666666666667,2.0,0.0,0.0,46.68600692448779,-17.672720614865085,42.31000080586739,-8.781914394353066,0.1111111111111111,4.776551823062997,296.979906085378,78.0,Drowsy
843,27.819,0.36705002200264414,0.18508832878815146,0.06666666666666667,2.0,0.0,0.0,26.599735831165777,-12.871733993404916,21.76669872797828,-8.250771889723865,0.1111111111111111,1.0426845695166342,-113.14749253170368,78.0,Drowsy
844,27.852,0.36773079942707476,0.1783994435175511,0.06666666666666667,2.0,0.0,0.0,42.63863043467667,-12.023980986345123,39.62532474537312,-10.164168702292727,0.1111111111111111,0.020629618922141532,-30.97136213922921,78.0,Drowsy
845,27.885,0.39824066198393715,0.19473475307091656,0.06666666666666667,2.0,0.0,0.0,42.72805807708714,-4.998098313603407,42.162123221653474,-4.802220916263138,0.1111111111111111,0.9245412896018556,27.391262747869085,78.0,Drowsy
846,27.918,0.39027819084320914,0.19196226908795794,0.06666666666666667,2.0,0.0,0.0,41.06215187967612,-7.383568698870079,40.286575315245784,-2.9283236890215107,0.1111111111111111,-0.24128700426447605,-35.32813011716022,78.0,Drowsy
847,27.951,0.3313867629090809,0.29525887666399436,0.06666666666666667,2.0,0.0,0.0,41.18091523688776,-16.212904889424237,37.278403670621145,-6.582561398455653,0.1,-1.7845887252767372,-46.766718818556626,78.0,Drowsy
848,27.984,0.37002861942647053,0.19082964323261212,0.06666666666666667,2.0,0.0,0.0,41.18586663782497,-7.935382923422367,40.165787596361355,-4.4737920527607,0.08888888888888889,1.1709653490117617,89.56224467540567,78.0,Drowsy
849,28.017,0.35339919958847277,0.17080822627800152,0.06666666666666667,2.0,0.0,0.0,50.49556014386704,-1.4490525057045716,50.35315337627037,-3.5016833301137353,0.08888888888888889,-0.5039218132726403,-50.75415643285874,78.0,Drowsy
850,28.05,0.3500258077807788,0.17288972841779526,0.06666666666666667,2.0,0.0,0.0,51.503848400371496,-2.057430080997392,51.31421788143135,-3.906971298492948,0.08888888888888889,-0.1022239941725517,12.17266118485202,78.0,Drowsy
851,28.083,0.45960187403181596,0.2712596044393655,0.06666666666666667,2.0,0.0,0.0,45.1117201459321,-6.045480766547996,44.51013726409724,-4.167389777476615,0.08888888888888889,3.3204868560919096,103.71851061407065,78.0,Drowsy
852,28.116,0.3746856000088842,0.18132201627902877,0.06666666666666667,2.0,0.0,0.0,39.543054690026935,-5.41516282251456,39.107103222982516,-2.2279280354418347,0.08888888888888889,-2.573220424937506,-178.59719033423718,78.0,Drowsy
853,28.149,0.3121477955700577,0.28441773259105174,0.06666666666666667,2.0,0.0,0.0,35.7167312844866,-16.944439683965527,31.032172457171157,-5.057185979679389,0.08888888888888889,-1.8950849829946708,20.549558846751808,78.0,Drowsy
854,28.182,0.2477369004136623,0.30497566385782615,0.06666666666666667,2.0,0.0,0.0,14.19718969982786,-13.950782659800666,-1.7719650895532766,-1.948332177352654,0.07777777777777778,-1.9518453077694826,-1.7200098416609002,78.0,Drowsy
855,28.215,0.3434492898980671,0.2417027314049918,0.06666666666666667,2.0,0.0,0.0,48.31221010054409,-6.921105932105746,47.75781561742127,-2.314948148032215,0.07777777777777778,2.90037543892156,147.03699232398122,78.0,Drowsy
856,28.248,0.32812128652840344,0.23851724474260996,0.06666666666666667,2.0,0.0,0.0,48.177593062216125,-6.260696712664554,47.719250811136305,-2.1811125519774066,0.07777777777777778,-0.4644849505958511,-101.9654663490086,78.0,Drowsy
857,28.281,0.29845718724527526,0.3051956715594779,0.06666666666666667,2.0,0.0,0.0,16.966490032583255,-14.276669969140954,-9.118665825258887,-0.9425561973863523,0.07777777777777778,-0.8989120994886989,-13.164459057358524,78.0,Drowsy
858,28.314,0.2946769700537815,0.3119485417179072,0.06666666666666667,2.0,0.0,0.0,34.532219224434876,-9.556847128278491,33.11458543520666,-2.136602205733084,0.07777777777777778,-0.1145520361058789,23.76848676917802,78.0,Drowsy
859,28.347,0.2278505191619486,0.251673386149399,0.06666666666666667,2.0,0.0,0.03333333333333333,32.37075051720104,-8.25476175485673,31.151300218270563,-3.053013614218287,0.07777777777777778,-2.0250439664191027,-57.89369485797428,78.0,Drowsy
860,28.38,0.3318722514641367,0.22008308290969533,0.06666666666666667,2.0,0.0,0.0,46.73083420324308,-6.94757069650484,46.127511685315284,-2.7847428012586875,0.07777777777777778,3.152173706126792,156.88538401653634,78.0,Drowsy
861,28.413,0.3461867879880656,0.20864469288905538,0.06666666666666667,2.0,0.0,0.0,46.08291159635244,-6.17662607481742,45.60267257576152,-2.4249299942489984,0.07777777777777778,0.43377383405848313,-82.3757536990454,78.0,Drowsy
862,28.446,0.3577188874277787,0.20972815115810212,0.06666666666666667,2.0,0.0,0.0,48.87503757797529,-7.403791189173603,48.217276459499175,-3.007893798630363,0.06666666666666667,0.34945755877917045,-2.55503864482756,78.0,Drowsy
863,28.479,0.3271304703720208,0.22572052503376186,0.06666666666666667,2.0,0.0,0.0,48.287538645755006,-6.754093150864804,47.71084783547025,-3.121476092384512,0.06666666666666667,-0.9269217289623248,-38.6781602345893,78.0,Drowsy
864,28.512,0.3520059489325753,0.22462557545543024,0.06666666666666667,2.0,0.0,0.0,47.25686386466778,-7.221781150142675,46.62253993357939,-2.7195274378064767,0.06666666666666667,0.7538023806229162,50.93103362379873,78.0,Drowsy
865,28.545,0.40830313756076564,0.22273107091324854,0.06666666666666667,2.0,0.0,0.0,48.50197428090846,-1.2921928779243785,48.48264857981502,-0.4522536879986774,0.05555555555555555,1.7059754129754,28.853728253104475,78.0,Drowsy
866,28.578,0.4006392095880663,0.21407281738943193,0.06666666666666667,2.0,0.0,0.0,51.152813281504926,-1.5685174226248364,51.128140648304424,0.25158210315922247,0.05555555555555555,-0.23224024159694043,-58.73380771431112,78.0,Drowsy
867,28.611,0.3924401550005103,0.21707748877022842,0.06666666666666667,2.0,0.0,0.0,49.03465314950477,-3.333614454982495,48.91800075812489,-0.5598446086746378,0.05555555555555555,-0.24845619962292603,-0.4913926674541435,78.0,Drowsy
868,28.644,0.23421603276008174,0.2047221108340739,0.06666666666666667,2.0,0.0,0.0,47.80068414969001,0.3465275656880067,47.796972691062706,0.48448466895194997,0.05555555555555555,-4.794670370921897,-137.76406579693327,78.0,Drowsy
869,28.677,0.4035398049577765,0.21591977288682435,0.06666666666666667,2.0,0.0,0.0,47.68005783777628,-2.373941312499852,47.61204183038927,-0.9196688533159545,0.05555555555555555,5.131023399930503,300.77859911676035,78.0,Drowsy
870,28.71,0.3888290615740883,0.2226454057685284,0.06666666666666667,2.0,0.0,0.0,46.64943169738647,-2.049038990065668,46.57184030016202,-1.742012618358558,0.05555555555555555,-0.4457801025359897,-168.99404552928124,78.0,Drowsy
871,28.743,0.248155947149189,0.1856231330206964,0.06666666666666667,2.0,0.0,0.0,18.85289647069635,-9.992162686123066,15.97422563048437,0.6422660626415109,0.05555555555555555,-4.2628216492392115,-115.667925657669,78.0,Drowsy
872,28.776,0.26534897358295306,0.22968600298147154,0.06666666666666667,2.0,0.0,0.0,45.26527376541114,-16.868882279589343,40.251500782881976,-12.008434719838647,0.05555555555555555,0.5210008010231895,144.96431667462832,78.0,Drowsy
873,28.809,0.21028696122463214,0.30012136341965867,0.06666666666666667,2.0,0.0,0.03333333333333333,50.01134716105074,-15.996970186851314,45.597648946165464,-12.887443512442019,0.05555555555555555,-1.6685458290399646,-66.34989788069912,78.0,Drowsy
874,28.842,0.3517414032286364,0.5696059530299853,0.06666666666666667,2.0,0.0,0.0,62.4496429841297,-10.852303548681675,60.10820468578726,-13.007272811163546,0.05555555555555555,4.286498242545421,180.45588095712606,78.0,Drowsy
875,28.875,0.38084577754312976,0.4330403993403673,0.06666666666666667,2.0,0.0,0.0,61.8718484251447,-12.160666481426944,58.68717279261736,-15.36423014280416,0.05555555555555555,0.8819507368028907,-103.16810623462933,78.0,Drowsy
876,28.908,0.2648738595730553,0.2104060435561486,0.06666666666666667,2.0,0.0,0.0,44.000135427739,-13.331096581369934,40.15373904863796,-12.081846796390323,0.05555555555555555,-3.5143005445475772,-133.21973579849399,78.0,Drowsy
877,28.941,0.28786852681265107,0.234699306546521,0.06666666666666667,2.0,0.0,0.0,23.805157925561403,-22.363415410217243,-8.149752991807588,-0.3804224277038202,0.05555555555555555,0.6968080981695419,127.60935280960483,78.0,Drowsy
878,28.974,0.3,0.28,0.06666666666666667,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.36762039961665954,-9.975384804633496,78.0,Drowsy
879,29.007,0.3,0.28,0.06666666666666667,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,-11.140012109595322,78.0,Drowsy
880,29.04,0.1817667731183007,0.12714619710920616,0.06666666666666667,2.0,0.0,0.03333333333333333,3.9927267505394948,3.9583420624371968,-0.5128903395411157,0.10167851700094843,0.06666666666666667,-3.582825057021055,-108.57045627336119,78.0,Drowsy
881,29.073,0.21155901125878676,0.13707949946581485,0.06666666666666667,2.0,0.0,0.06666666666666667,8.200431914751906,4.06442894665156,4.6052922786568615,5.433119173572948,0.06666666666666667,0.9027950951663074,135.92788339962652,78.0,Drowsy
882,29.106,0.2642127012993656,0.302961012188056,0.06666666666666667,3.0,0.0,0.0,27.607293889300387,-4.379107597608424,26.951070447604934,4.0774862681567186,0.06666666666666667,1.5955663648659644,20.99306877877669,78.0,Drowsy
883,29.139,0.20457438362963792,0.13178147067212226,0.06666666666666667,3.0,0.0,0.03333333333333333,23.45538580790923,-11.165354618809118,19.640222672688594,-6.304889610557552,0.06666666666666667,-1.8072217475674364,-103.11479128585671,78.0,Drowsy
884,29.172,0.31468915093856153,0.1071268645115782,0.06666666666666667,3.0,0.0,0.0,28.56250911092793,-6.026092414764662,27.422064210842365,-5.24724035441443,0.05555555555555555,3.3368111305736754,155.87978418610518,78.0,Drowsy
885,29.205,0.1887449168242247,0.1318655791448489,0.06666666666666667,3.0,0.0,0.03333333333333333,25.544004071701085,-8.924632987582498,23.93071828491955,0.4096247305193117,0.05555555555555555,-3.8164919428585473,-216.76675980096823,78.0,Drowsy
886,29.238,0.19724153426810942,0.20509972793901357,0.06666666666666667,3.0,0.0,0.06666666666666667,28.614097997902476,-7.933494612940706,27.433792720328427,1.7925636496543973,0.06666666666666667,0.25747325587528475,123.45349087071752,78.0,Drowsy
887,29.271,0.2663177295078488,0.16787501162323018,0.06666666666666667,4.0,0.0,0.0,25.07920704443775,-8.050014885717786,23.69158327289358,-1.694924287703543,0.06666666666666667,2.0932180375680067,55.62862974826818,78.0,Drowsy
888,29.304,0.2642024633558997,0.13095885220987213,0.06666666666666667,4.0,0.0,0.0,27.03892141516097,-8.167165513919457,25.765975945473343,-0.7177481039922213,0.06666666666666667,-0.06409897430148619,-65.37324278392155,78.0,Drowsy
889,29.337,0.2595535037590745,0.13737275730685358,0.06666666666666667,4.0,0.0,0.0,25.80783990104494,-7.459244297279184,24.3240520774211,-4.329522537922799,0.06666666666666667,-0.14087756354016767,-2.3266239163238436,78.0,Drowsy
890,29.37,0.3195825640655421,0.14554379648575566,0.06666666666666667,4.0,0.0,0.0,39.337754981054566,-11.94990373469065,36.872695198590975,-6.712906708193998,0.06666666666666667,1.8190624335292522,59.3921211233135,78.0,Drowsy
891,29.403,0.29671781747881054,0.20773787886332817,0.06666666666666667,4.0,0.0,0.0,27.51218898768652,-9.16736080730493,25.34632676631196,-5.5175862637757405,0.06666666666666667,-0.6928711086888084,-76.11919824902925,78.0,Drowsy
892,29.436,0.3412023411324197,0.13758998340286835,0.06666666666666667,4.0,0.0,0.0,31.110654089114334,-10.876019590552488,28.645617509814514,-5.386426756194965,0.06666666666666667,1.3480158682912808,61.84505990849187,78.0,Drowsy
893,29.469,0.2945301562435375,0.11734517582894308,0.06666666666666667,4.0,0.0,0.0,20.393595857213523,-19.640181292404236,5.479616480720665,-0.3685566619473093,0.06666666666666667,-1.4143086329963765,-83.70680306931978,78.0,Drowsy
894,29.502,0.29463620162801596,0.14409223176251568,0.06666666666666667,4.0,0.0,0.0,39.86932651749051,-13.552421191475872,36.584677144764214,-8.213189089536087,0.06666666666666667,0.0032134964993467915,42.955216045323326,78.0,Drowsy
895,29.535,0.33016900665408044,0.14628255538701126,0.06666666666666667,4.0,0.0,0.0,43.52355815784688,-13.594741915271356,40.41224581651491,-8.736904202417264,0.05555555555555555,1.0767516674565747,32.53145972597887,78.0,Drowsy
896,29.568,0.3454618699942639,0.1517675177742855,0.06666666666666667,4.0,0.0,0.0,55.50922721714991,-13.39806331241428,52.61460320667538,-11.55291024486121,0.05555555555555555,0.46342010121766375,-18.585805037542052,78.0,Drowsy
897,29.601,0.3320211990625005,0.16972065086534066,0.06666666666666667,4.0,0.0,0.0,44.46553542285423,-12.535883678926723,41.91215512220529,-7.962833279789521,0.05555555555555555,-0.4072930585382704,-26.385247265330335,78.0,Drowsy
898,29.634,0.32456268934947385,0.1454403103993792,0.06666666666666667,4.0,0.0,0.0,41.350735503804344,-15.820477927468943,37.17237550684334,-8.821014909310975,0.05555555555555555,-0.22601544584930788,5.493260990575005,78.0,Drowsy
899,29.667,0.3563157162547583,0.1373511908866424,0.06666666666666667,4.0,0.0,0.0,31.59858141754707,-8.972883090738662,30.2277665248981,-2.059089011562378,0.05555555555555555,0.9622129365237339,36.006920677969596,78.0,Drowsy
900,29.7,0.3658701413561499,0.14239153900194979,0.06666666666666667,4.0,0.0,0.0,31.469230041429608,-7.859623410068366,30.465642081296238,-0.6192025732123057,0.05555555555555555,0.2895280333754936,-20.384391004491356,78.0,Drowsy
901,29.733,0.3492548739457413,0.14624813771860945,0.06666666666666667,4.0,0.0,0.0,32.332324791495246,-7.045223853992297,31.52274046436304,-1.435576847920288,0.05555555555555555,-0.5034929518305999,-24.030938945640873,78.0,Drowsy
902,29.766,0.3497583306582914,0.13916065923409915,0.06666666666666667,4.0,0.0,0.0,33.352479542841735,-8.548117532302001,32.08857996171466,-3.104933872125457,0.05555555555555555,0.01525626401667043,15.719673207492447,78.0,Drowsy
903,29.799,0.34085263720479897,0.14859862795944281,0.06666666666666667,4.0,0.0,0.0,33.53168639186331,-7.2310490543535195,32.6815100968025,-2.0012045493653545,0.05555555555555555,-0.26986949859067033,-8.640174624464544,78.0,Drowsy
